0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.3,-0.37000003,-0.47,-0.29000002,-0.5500001,-0.19,-0.45000005,-0.49,-0.36000004,-0.46,-0.7500001,-0.5500001,-0.27,-0.46,-0.28,-0.5500001,-0.45000005,-0.5500001,-0.6500001,-0.6500001
-0.5,-0.37,-0.37,-0.39000002,-0.55,-0.19,-0.35000002,-0.39000002,-0.56000006,-0.56000006,-0.55,-0.7500001,-0.47,-0.26,-0.38,-0.5500001,-0.45000005,-0.7500001,-0.6500001,-0.65000004
-0.19999999,-0.45999995,-0.72,-0.11999998,-0.8000001,0.34000003,-0.5799999,8.195639e-08,-0.29999992,-0.7600001,-0.8000001,-0.70000005,-0.05999992,-0.76,-0.37999997,-0.72,-0.3999999,-0.8000002,-0.49999994,-0.5999999
-0.53999996,-0.64,-0.32999992,-0.52,-0.5500001,-0.32,-0.45999995,-0.52,-0.29999992,-0.51,-0.34999993,-0.66000015,-0.35999995,-0.15999997,-0.62,-0.15999994,-0.22999993,-0.5500001,-0.6300001,-0.72000027
0.010000031,-0.49999994,-0.60999995,-0.36000004,-0.2999999,-0.30999994,-0.71999997,-0.34,-0.47999996,-0.6399999,-0.049999923,-0.1299999,-0.39,-1.1100001,-0.61,-0.22999993,-0.18999991,-0.24999991,-0.35999992,-0.20999992
-0.29999992,-0.64,-0.19999993,-0.42,-0.50000006,-0.3,-0.37999994,-0.03999999,-0.29999992,-0.53999996,-0.39999992,-0.39999992,-0.32,-0.35999995,-0.42,-0.35999995,-0.29999992,-0.6000001,-0.29999992,-0.50000006
0.18000004,-0.32999998,-0.17999995,-0.48,-0.119999945,-0.42000002,-0.7500002,-0.64000005,-0.119999975,-1.1900002,-0.21999985,-0.17999986,-0.41,-0.81000006,-0.39,-1.0100005,0.39000008,-0.19999993,-0.5899999,-0.48000014
-0.12,-0.4,-0.4,-0.3,-0.3399999,-0.4,-0.70000005,-0.4,-0.45999998,-0.70000005,-0.23999994,-0.68,-0.4,-0.5,-0.3,-0.56,0.030000014,-0.31999993,-0.70000005,-0.38999996
-0.5,-0.5,-0.6,-0.2,-0.72000015,-0.2,-0.5,-0.3,-0.70000005,-0.5,-0.72000015,-0.6,-0.5,-0.6,-0.4,-0.5,-0.6,-0.42000002,-0.5,-0.42
-0.27999994,-0.43,-0.5800001,-0.4,-0.29999995,-0.3,-0.9400002,-0.4,-0.37,-0.9200002,-0.39999998,-0.29999995,-0.52000004,-0.50000006,-0.42000002,-0.59,-0.19,-0.29999995,-0.58000004,-0.39999998
-0.29999995,-0.25999996,-0.07999996,-0.32,-0.5199999,-0.3,-0.17999995,-0.3,-0.56000006,-0.37999994,-0.62000006,-0.59999996,-0.53999996,-0.27999994,-0.23999998,-0.47999993,-0.11999995,-0.59999996,-0.49999997,-0.5999999
-0.64000005,-0.32,-0.39999998,-0.14,-0.8000001,-0.24000001,-0.39999998,-0.34,-0.6,-0.35999998,-0.8000001,-0.6,-0.22,-0.56000006,-0.38,-0.42,-0.19999999,-0.70000005,-0.39999998,-0.70000005
-0.70000005,-0.4,-0.70000005,-0.4,-0.9000001,-0.3,-0.4,-0.4,-0.5,-0.6,-0.5,-0.8000001,-0.4,-0.6,-0.4,-0.70000005,-0.6,-0.6,-0.4,-0.70000005
-7.450581e-09,-0.65000004,-0.5,-0.3,-0.6,-0.1,-0.55,-0.3,-0.70000005,-0.6,-0.6,-0.8500001,-0.55,-0.70000005,-0.6,-0.70000005,-0.19999999,-0.5,-0.70000005,-0.6
0.070000015,-0.52,-0.62,-0.5,-0.24999997,-0.3,-0.6,-0.4,-0.70000005,-0.72,-0.45000005,-0.66,-0.62,-0.5,-0.72,-0.72,-0.17999998,-0.21999994,-0.8000001,-0.24999997
-0.70000005,-0.5,-0.4,-0.5,-0.70000005,-0.3,-0.5,-0.4,-0.70000005,-0.5,-0.5,-0.8000001,-0.5,-0.6,-0.6,-0.70000005,-0.5,-0.70000005,-0.70000005,-0.6
-0.3,-0.6,-0.6,-0.5,-0.70000005,-0.3,-0.5,-0.4,-0.3,-0.5,-0.5,-0.5,-0.4,-0.6,-0.5,-0.70000005,-0.4,-0.6,-0.6,-0.6
-0.19999999,-0.68000007,-0.7700001,-0.6,-0.7000001,-0.17,-0.5,-0.39000002,-0.50000006,-0.7800001,-0.7000001,-0.6000001,-0.58000004,-0.68000007,-0.7900001,-0.54,-0.25000003,-0.6500001,-0.41,-0.6000001
-0.4,-0.5,-0.5,-0.4,-0.6,-0.5,-0.5,-0.3,-0.4,-0.5,-0.5,-0.4,-0.5,-0.5,-0.4,-0.5,-0.4,-0.6,-0.5,-0.6
-0.9000001,-0.2,-0.5,-0.4,-0.8000001,-0.5,-0.5,-0.5,-0.6,-0.6,-0.8000001,-0.6,-0.4,-0.4,-0.4,-0.4,-0.8000001,-0.6,-0.6,-0.8000001
-0.3,-0.4,-0.4,-0.3,-0.5,-0.3,-0.5,-0.4,-0.6,-0.5,-0.6,-0.6,-0.4,-0.5,-0.4,-0.5,-0.6,-0.5,-0.6,-0.6
-0.59999985,-0.49999994,-0.5299999,-0.19999996,-0.44999993,0.14999999,-0.47999987,-0.19999996,-0.53,-0.58,-0.54999983,-0.44999984,-0.22999993,-0.5499999,-0.27999994,-0.70000005,-0.42999998,-0.4499999,-0.4299999,-0.54999983
-0.4,-0.4,-0.5,-0.5,-0.8000001,-0.3,-0.6,-0.2,-0.4,-0.4,-0.70000005,-0.6,-0.4,-0.4,-0.5,-0.6,-0.3,-0.8000001,-0.6,-0.70000005
-0.35000002,-0.5,-0.6,-0.5,-0.35000002,-0.3,-0.43,-0.3,-0.36,-0.5,-0.35000002,-0.32000002,-0.43,-0.5,-0.6,-0.6,-0.45000005,-0.35000002,-0.53000003,-0.5200001
0.15000004,-0.51,-0.78000003,-0.29,-0.089999974,-0.38,-0.9400001,-0.51,-0.45,-0.59,0.11000004,-0.69000006,-0.45,-0.9400001,-0.34,-0.46999997,-0.099999964,-0.25999993,-0.83000016,-0.25999996
-0.6,-0.5,-0.4,-0.5,-0.8000001,-0.4,-0.4,-0.4,-0.4,-0.6,-0.70000005,-0.70000005,-0.5,-0.4,-0.5,-0.6,-0.6,-0.6,-0.5,-0.8000001
-0.62000006,-0.6,-0.5,-0.5,-0.52,-0.4,-0.4,-0.4,-0.6,-0.4,-0.62,-0.8000001,-0.3,-0.6,-0.70000005,-0.4,-0.64000005,-0.9200002,-0.70000005,-0.84000015
-0.49999997,-0.32,-0.6600001,-0.34,-0.45999995,-0.6,-0.45999998,-0.6,-0.52,-0.35999998,-0.45999995,-0.49999997,-0.68000007,-0.46000004,-0.38,-0.35999998,-0.25999996,-0.39999998,-0.29999998,-0.70000005
-0.5,-0.5,-0.3,-0.5,-0.9000001,-0.4,-0.5,-0.4,-0.6,-0.4,-0.8000001,-0.6,-0.4,-0.3,-0.2,-0.5,-0.2,-0.6,-0.5,-0.8000001
-0.4,-0.5,-0.6,-0.3,-0.70000005,-0.3,-0.4,-0.3,-0.6,-0.5,-0.70000005,-0.5,-0.5,-0.6,-0.5,-0.4,-0.4,-0.4,-0.6,-0.5
-0.5,-0.5,-0.4,-0.3,-0.6,-0.4,-0.6,-0.3,-0.6,-0.5,-0.6,-0.6,-0.3,-0.4,-0.4,-0.5,-0.6,-0.70000005,-0.6,-0.70000005
-0.4,-0.4,-0.70000005,-0.3,-0.6,-0.3,-0.70000005,-0.2,-0.3,-0.70000005,-0.70000005,-0.6,-0.6,-0.6,-0.4,-0.6,-0.4,-0.6,-0.5,-0.70000005
-0.29999998,-0.45999998,-0.26999998,-0.28,-0.39999998,-0.18,-0.64000005,-0.33,-0.36999995,-0.68,-0.49999997,-0.20000002,-0.51,-0.58,-0.13000001,-0.43999997,-0.39999998,-0.29999998,-0.39999995,-0.3
-0.4,-0.2,-0.3,-0.3,-0.70000005,-0.4,-0.3,-0.3,-0.6,-0.5,-0.5,-0.70000005,-0.1,-0.4,-0.4,-0.4,-0.4,-0.70000005,-0.5,-0.5
-0.34999996,-0.45,-0.39,-0.36,-0.57000005,-0.25999996,-0.70000005,-0.42,-0.53,-0.53999996,-0.47,-0.44999996,-0.48999998,-0.5,-0.27,-0.35000002,0.23000002,-0.65000004,-0.42999998,-0.75000006
-0.29999992,-0.37999994,-0.3399999,-0.4,-0.3999999,-0.23999998,-0.45999992,-0.25999996,-0.3199999,-0.23999992,-0.6000002,-0.2999999,-0.3799999,-0.1599999,-0.31999996,-0.1599999,-0.39999992,-0.3999999,-0.3999999,-0.49999994
-0.099999964,-0.45999998,-0.3,-0.5,-0.5,-0.11999999,-0.46,-0.35999998,-0.5,-0.5,-0.5,-0.35999998,-0.56,-0.35999998,-0.26,-0.5,-0.19999999,-0.5,-0.62,-0.34
-0.6,-0.3,-0.5,-0.4,-0.6,-0.4,-0.6,-0.5,-0.4,-0.5,-0.6,-0.6,-0.5,-0.6,-0.4,-0.6,-0.4,-0.70000005,-0.6,-0.70000005
-0.5,-0.4,-0.70000005,-0.3,-0.6,-0.4,-0.5,-0.4,-0.4,-0.6,-0.70000005,-0.4,-0.6,-0.5,-0.4,-0.4,-0.4,-0.3,-0.6,-0.5
-0.3,-0.4,-0.4,-0.4,-0.70000005,-0.2,-0.5,-0.5,-0.5,-0.4,-0.6,-0.4,-0.6,-0.3,-0.4,-0.6,-0.4,-0.5,-0.5,-0.6
-0.3,-0.4,-0.4,-0.3,-0.5,-0.3,-0.5,-0.8000001,-0.6,-0.5,-0.5,-0.6,-0.5,-0.5,-0.4,-0.5,-0.6,-0.6,-0.5,-0.5
-0.060000002,-0.5,-0.5,-0.3,-0.40000004,-0.5,-0.5,-0.4,-0.48000002,-0.70000005,-0.5,-0.54,-0.5,-0.5,-0.4,-0.28,-0.22,-0.32,-0.6,-0.39999998
-0.2,-0.5,-0.5,-0.3,-0.70000005,-0.3,-0.5,-0.4,-0.5,-0.70000005,-0.70000005,-0.9000001,-0.4,-0.70000005,-0.5,-0.6,-0.6,-0.9000001,-0.6,-0.8000001
-0.2699997,-0.23999989,-0.31999978,-0.31999996,0.13000028,-0.47999996,-0.8200001,-0.17999989,-0.43999973,-0.55999994,0.25000027,-0.39999965,-0.36,-0.9400001,-0.37999994,-0.6999998,-0.39999968,0.13000019,-0.58,0.31000033
-0.45000005,-0.39000002,-0.7600001,-0.28000003,-0.7500001,-0.15999998,-0.58000004,-0.37000003,-0.5500001,-0.7900001,-0.7500001,-0.85000014,-0.46000004,-0.68000007,-0.49,-0.59000003,-0.5500001,-0.7500001,-0.7500001,-0.7500001
-0.5,-0.4,-0.6,-0.4,-0.70000005,-0.4,-0.3,-0.3,-0.5,-0.6,-0.5,-0.5,-0.5,-0.6,-0.3,-0.4,-0.4,-0.4,-0.6,-0.6
-0.5,-0.4,-0.3,-0.4,-0.70000005,-0.3,-0.5,-0.3,-0.3,-0.6,-0.6,-0.70000005,-0.3,-0.5,-0.3,-0.6,-0.5,-0.70000005,-0.8000001,-0.70000005
-0.53,-0.36,-0.35000002,-0.23000002,-0.55,-0.2,-0.42000002,-0.6,-0.25,-0.42999998,-0.7500001,-0.6500001,-0.36,-0.46,-0.22999999,-0.49,-0.62000006,-0.7500001,-0.45000005,-0.7500001
-0.4,-0.4,-0.5,-0.2,-0.6,-0.4,-0.4,-0.4,-0.3,-0.6,-0.6,-0.6,-0.4,-0.5,-0.4,-0.5,-0.5,-0.6,-0.5,-0.6
-0.3199999,-0.3,-0.4,-0.3,-0.26999992,-0.4,-0.6,-0.5,-0.6,-0.6,-0.46999997,-0.4,-0.4,-0.4,-0.4,-0.4,-0.10000001,-0.25999993,-0.5,-0.3399999
-0.24000002,-0.5,-0.5,-0.4,-0.84000003,-0.4,-0.6,-0.5,-0.5,-0.3,-0.64000005,-0.6,-0.4,-0.5,-0.3,-0.4,-0.38000003,-0.44000003,-0.4,-0.48000002
-0.25,-0.63000005,-0.25000003,-0.43,-0.41,-0.19000003,-0.6,-0.15000004,-0.35,-0.53000003,-0.61000013,-0.45000005,-0.39000002,-0.59000003,-0.63000005,-0.29,-0.47000003,-0.57000005,-0.5500001,-0.41
-0.23999992,-0.35999995,-0.19999993,-0.42,-0.64000005,-0.22,-0.48,-0.15999997,-0.70000005,-0.47999993,-0.5399999,-0.70000005,-0.25999996,-0.64,-0.6,-0.68,-0.3499999,-0.5199999,-0.29999995,-0.42999995
-0.3,-0.5,-0.5,-0.3,-0.70000005,-0.4,-0.5,-0.5,-0.4,-0.5,-0.8000001,-0.70000005,-0.3,-0.6,-0.5,-0.5,-0.5,-0.8000001,-0.4,-0.70000005
-0.3,-0.4,-0.4,-0.4,-0.70000005,-0.3,-0.4,-0.6,-0.6,-0.5,-0.6,-0.70000005,-0.3,-0.5,-0.2,-0.4,-0.6,-0.5,-0.5,-0.70000005
-0.5,-0.4,-0.4,-0.3,-0.8000001,-0.5,-0.4,-0.4,-0.5,-0.6,-0.6,-0.70000005,-0.4,-0.5,-0.4,-0.3,-0.3,-0.70000005,-0.5,-0.8000001
-0.5,-0.5,-0.3,-0.4,-0.6,-0.2,-0.5,-0.4,-0.4,-0.4,-0.70000005,-0.8000001,-0.6,-0.5,-0.6,-0.6,-0.5,-0.6,-0.4,-0.70000005
-0.5,-0.70000005,-0.6,-0.5,-0.8000001,-0.5,-0.5,-0.2,-0.4,-0.5,-0.6,-0.70000005,-0.6,-0.5,-0.70000005,-0.8000001,-0.5,-0.70000005,-0.6,-0.70000005
-0.4,-0.4,-0.70000005,-0.3,-0.9000001,-0.3,-0.70000005,-0.3,-0.4,-0.5,-1.0000001,-0.5,-0.6,-0.5,-0.4,-0.70000005,-0.6,-0.70000005,-0.8000001,-0.70000005
-0.3,-0.4,-0.5,-0.4,-0.6,-0.3,-0.4,-0.1,-0.3,-0.5,-0.4,-0.6,-0.4,-0.5,-0.5,-0.5,-0.4,-0.5,-0.5,-0.5
-0.3,-0.6,-0.3,-0.4,-0.5,-0.3,-0.5,-0.4,-0.6,-0.4,-0.6,-0.70000005,-0.5,-0.5,-0.6,-0.5,-0.4,-0.6,-0.5,-0.5
-0.5,-0.5,-0.6,-0.2,-0.8000001,-0.3,-0.6,-0.3,-0.5,-0.70000005,-0.8000001,-0.5,-0.3,-0.70000005,-0.2,-0.70000005,-0.3,-0.6,-0.6,-0.6
-0.4,-0.4,-0.4,-0.3,-0.8000001,-0.2,-0.6,-0.3,-0.5,-0.5,-0.70000005,-0.6,-0.4,-0.6,-0.4,-0.6,-0.4,-0.6,-0.6,-0.70000005
-0.6,-0.4,-0.4,-0.4,-0.6,-0.2,-0.6,-0.6,-0.70000005,-0.5,-0.70000005,-0.5,-0.5,-0.5,-0.3,-0.4,-0.70000005,-0.6,-0.6,-0.6
-0.5,-0.5,-0.5,-0.3,-0.70000005,-0.2,-0.4,-0.6,-0.70000005,-0.6,-0.8000001,-0.8000001,-0.6,-0.6,-0.4,-0.6,-0.8000001,-0.6,-0.6,-0.6
-0.39999998,-0.47999996,-0.53999996,-0.4,-0.6000001,-0.38,-0.48,-0.44,-0.64,-0.72,-0.39999992,-0.53999996,-0.37999997,-0.49999997,-0.35999998,-0.74,-0.6,-0.59999996,-0.64000005,-0.4599999
-0.4,-0.5,-0.6,-0.4,-0.70000005,-0.4,-0.5,-0.3,-0.5,-0.70000005,-0.6,-0.70000005,-0.4,-0.8000001,-0.6,-0.6,-0.4,-0.8000001,-0.8000001,-0.9000001
-0.37999994,-0.53999996,-0.74000007,-0.4,-0.47999987,-0.4,-0.9400002,-0.3,-0.64,-0.62,-0.2799999,-0.5999999,-0.43999997,-0.55999994,-0.62,-0.53999996,-0.35999995,-0.47999987,-0.66,-0.4599999
-0.19999993,-0.55999994,-0.39999992,-0.62,-0.14999995,-0.42,-0.58000004,-0.43999997,-0.29999992,-0.47999993,-0.31999996,-0.6,-0.39999992,-0.47999993,-0.53999996,-0.49999997,-0.22999993,-0.4999999,-0.7000001,-0.31999996
-0.35,-0.59000003,-0.64000005,-0.36999997,-0.65000015,-0.32999998,-0.6,-0.39,-0.50000006,-0.59000003,-0.45,-0.55,-0.48999998,-0.59000003,-0.6,-0.5,-0.25,-0.6700002,-0.46,-0.35
-0.5,-0.5,-0.9000001,-0.2,-0.8000001,-0.3,-0.5,-0.4,-0.6,-0.8000001,-0.8000001,-0.70000005,-0.3,-0.70000005,-0.3,-0.6,-0.4,-0.70000005,-0.70000005,-0.6
-0.6,-0.4,-0.5,-0.3,-0.6,-0.5,-0.5,-0.4,-0.3,-0.5,-0.6,-0.4,-0.4,-0.4,-0.4,-0.3,-0.6,-0.5,-0.4,-0.6
-0.34,-0.4,-0.4,-0.4,-0.74,-0.2,-0.6,-0.3,-0.4,-0.6,-0.74,-0.6,-0.4,-0.4,-0.5,-0.70000005,-0.28000003,-0.64000005,-0.70000005,-0.78000003
0.040000014,-0.5,-0.9000001,-0.2,-0.56000006,-0.4,-0.5,-0.5,-0.6,-0.9000001,-0.56000006,-0.9000001,-0.5,-0.5,-0.3,-0.70000005,-0.14999998,-0.6600001,-0.70000005,-0.7600001
-0.5,-0.4,-0.4,-0.3,-0.70000005,-0.2,-0.5,-0.5,-0.5,-0.4,-0.70000005,-0.6,-0.5,-0.3,-0.4,-0.5,-0.6,-0.5,-0.4,-0.6
-0.4,-0.4,-0.5,-0.4,-0.6,-0.3,-0.4,-0.5,-0.4,-0.5,-0.6,-0.70000005,-0.4,-0.5,-0.3,-0.5,-0.4,-0.70000005,-0.5,-0.8000001
-0.6,-0.4799999,-0.5499998,-0.39,-0.079999804,-0.51,-0.29999974,-0.52,-0.55999994,-0.6300002,-0.17999978,-0.35999972,-0.3599999,-0.43999976,-0.4699999,-0.5900001,-0.53999996,-0.11999986,-0.43999976,-0.19999978
-0.110000014,-0.31,-0.65999997,-0.22,-0.30999994,-0.36,-0.44999996,-0.55,-0.66,-0.9200001,-0.109999985,-0.67,-0.13,-0.77000004,-0.25,-0.64,-0.06999994,-0.6399999,-0.61999995,-0.27999994
-0.8000001,-0.46000004,-0.49000004,-0.5,-0.7500002,-0.3,-0.43,-0.6,-0.39000002,-0.49000007,-0.6500001,-0.35000002,-0.46,-0.56000006,-0.63000005,-0.6600001,-0.6,-0.6500001,-0.52000004,-0.55
-0.2,-0.5,-0.5,-0.4,-0.5,-0.4,-0.5,-0.3,-0.6,-0.4,-0.6,-0.6,-0.5,-0.5,-0.6,-0.5,-0.4,-0.8000001,-0.6,-0.6
-0.3,-0.6,-0.5,-0.3,-0.5,-0.3,-0.6,-0.4,-0.6,-0.5,-0.64000005,-0.6,-0.4,-0.5,-0.4,-0.5,-0.70000005,-0.70000005,-0.4,-0.5
-0.70000005,-0.5,-0.5,-0.3,-0.8000001,-0.3,-0.3,-0.4,-0.3,-0.5,-0.6,-0.6,-0.3,-0.6,-0.5,-0.6,-0.2,-0.6,-0.5,-0.70000005
-0.8000001,-0.33999997,-0.55999994,-0.5,-0.8000001,-0.3,-0.37999994,-0.4,-0.7400001,-0.23999995,-0.6,-0.19999996,-0.32,-0.39999992,-0.62,-0.53999996,-0.52,-0.43999997,-0.4999999,-0.84000003
-0.31999993,-0.27999997,-0.29999998,-0.34,-0.60000014,-0.27999997,-0.44000012,-0.15999997,0.14000005,-0.58,-0.5800001,-0.15999994,-0.66,-0.35999998,-0.39999998,-0.33999997,-0.15999994,-0.09999991,-0.35999998,-0.29999998
-0.22999996,-0.65000004,-0.75000006,-0.4,-0.55,-0.5,-0.65000004,-0.53000003,-0.31,-0.6,-0.65000004,-0.55,-0.8300001,-0.62,-0.53000003,-0.77000004,-0.22999996,-0.55,-0.54999995,-0.44999993
-0.27000007,-0.5900001,-0.83000016,-0.55,-0.57000005,-0.34000003,-0.5900001,-0.38,-0.47000015,-0.7800001,-0.25000003,-0.27000007,-0.7200001,-0.6000001,-0.64000005,-0.43000004,-0.21000007,-0.20000008,-0.39000002,-0.3000001
-0.36,-0.6,-0.5,-0.70000005,-0.70000005,-0.3,-0.70000005,-0.56,-0.62,-0.70000005,-1.0000001,-0.6,-0.66,-0.74000007,-0.56,-0.8400001,-0.35999998,-0.6,-1.0000001,-0.70000005
-0.17000002,-0.62000006,-0.7200001,-0.4,-0.5000001,-0.4,-0.7200001,-0.29000002,-0.13999997,-0.6,-0.40000007,-0.30000007,-0.49,-0.53000003,-0.59000003,-0.7500001,-0.16999997,-0.4000001,-0.36000004,-0.29999998
-0.26000002,-0.52,-0.52,-0.3,-0.6,-0.3,-0.72,-0.38,-0.32,-0.3,-0.6,-0.6,-0.48,-0.44,-0.58,-0.36,-0.35999995,-0.8000001,-0.55999994,-0.70000005
-0.17999992,-0.66,-0.66,-0.5,-0.45999995,-0.4,-0.8600001,-0.44,-0.6600001,-0.6,-0.3599999,-0.2999999,-0.44,-0.82000005,-0.64000005,-0.58,-0.17999992,-0.25999987,-0.47999993,-0.25999987
-0.19999994,-0.25999996,-0.29999995,-0.42,-1.0800003,-0.42,-0.37999994,-0.15999997,-0.5999999,-0.35999995,-0.6999999,-0.39999995,-0.17999996,-0.37999994,0.040000014,-0.29999992,-0.19999996,-0.4999999,-0.4999999,-0.39999995
-0.29999995,-0.25999996,-0.39999992,-0.42,-0.8800002,-0.22,-0.37999994,-0.25999996,-0.29999992,-0.45999995,-0.6999999,-0.4999999,-0.27999994,-0.27999994,-0.35999995,-0.49999997,-0.5999999,-0.5999999,-0.4999999,-0.5999999
-0.019999847,-0.67999995,-0.3699998,0.12000009,-0.06999987,0.52000004,-0.96000004,-0.26000005,-0.31999975,-0.74,-0.22999975,-1.0100003,-0.35999987,-0.92,-0.47999993,-0.69,-0.059999846,-0.24999979,-0.34999973,-0.32999974
-0.0999999,-0.23999992,-0.6,-0.33999997,-0.59999985,-0.52,-0.70000017,-0.74000007,-0.35999978,-0.47999987,-0.70000017,-0.49999985,-0.43999997,-0.37999994,-0.19999996,-0.74,-0.07999983,-0.29999986,-0.19999985,-0.57999986
-0.21999998,-0.44,-0.7800001,-0.3,-0.49999997,-0.04,-0.70000005,-0.5,-0.39999998,-0.74000007,-0.70000017,-0.9000001,-0.8400001,-0.34,-0.54,-0.6,-0.22000001,-0.62,-0.7000001,-0.88000023
0.32000014,-0.39999995,-0.8200002,-0.42,0.16000006,-0.22999999,-0.75,-0.70000005,-0.42999986,-0.89000016,-0.33999985,-0.73,-0.29999995,-0.87,-0.35,-0.8800002,-0.2899999,-0.24999985,-0.8100002,-0.4399998
-0.11000003,-0.42999998,-0.69000006,-0.5,-0.40000013,-0.43,-0.8000001,-0.5,-0.45,-0.63,-0.50000024,-0.69000006,-0.42999998,-0.7300001,-0.42999998,-0.53000003,-0.17000002,-0.30000007,-0.48000005,-0.3700001
0.08000006,-0.4,-0.37,-0.49,-0.29999998,-0.52,-0.7400001,-0.49,-0.32999998,-0.8300001,-0.29999998,-0.95000017,-0.6,-0.70000005,-0.4,-0.7100001,-0.019999959,-0.3700001,-0.49000004,-0.5500002
-0.14999995,-0.31,-0.19,-0.19000003,-0.45,0.120000005,-0.52000004,-0.29000002,-0.45,-0.31,-0.55000013,-0.8500002,-0.34,-0.51,-0.35,-0.72000015,-0.049999967,-0.24999994,-0.45,-0.63000023
0.22000009,-0.52,-0.64,-0.5,-0.41999984,-0.32,-0.70000005,-0.6,-0.5999999,-0.62,-0.41999984,-0.9000001,-0.52,-0.52,-0.52,-0.6,-0.3599999,-0.3399999,-0.4999999,-0.55
-0.049999982,-0.48,-0.59999996,-0.33,-0.44999996,0.20000002,-0.68000007,-0.5300001,1.4901161e-08,-0.68000007,-0.52,-0.7100001,-0.49,-0.8500001,-0.56,-0.6700001,-0.30999997,-0.30999997,-0.42999995,-0.36
0.12000003,-0.52,-0.53999996,-0.5,-0.2999998,-0.22,-0.9000001,-0.5,-0.29999992,-0.62,-0.49999994,-0.4999999,-0.62,-0.52,-0.52,-0.9000001,-0.24999991,-0.059999846,-0.39999992,-0.33999982
0.030000083,-0.39999992,-0.44999987,-0.43999997,-0.44999978,-0.009999961,-0.36999986,-0.26999998,0.13000017,-0.4299999,-0.5500001,0.15000024,-0.5399999,-0.8500001,-0.8400001,-0.62999994,0.030000143,-0.34999976,-0.089999765,-0.45000008
-0.3,-0.5,-0.39,-0.36,-0.56000006,0.029999983,-0.67,-0.32,-0.54,-0.75000006,-0.5500001,-0.35,-0.41,-0.46999997,-0.52000004,-0.55,-0.22000006,-0.42000002,-0.6500001,-0.45999995
0.2700002,-0.27999994,-0.6799999,-0.37999997,-0.65000045,0.4700001,-0.82,-0.14999992,0.31000024,-0.74,-0.65000015,-0.30999973,-0.2699999,-0.94000006,-0.49999997,-1.0400001,0.33000028,-0.14999983,-0.2699998,-0.39999974
0.020000085,-0.53999996,-0.58000004,-0.42,-0.39999992,-0.42,-0.58000004,-0.42,4.4703484e-08,-0.53999996,-0.29999986,-0.50000006,-0.53999996,-0.82000005,-0.42,-0.64,-0.0799999,-0.37999994,-0.39999992,-0.29999986
-0.42000002,-0.42000005,-0.65000015,-0.53000003,-0.40000004,-0.33,-0.31,-0.42999998,-0.48000008,-0.55,-0.5000001,-0.20000002,-0.22,-0.5800001,-0.46000004,-0.41,-0.45,-0.3,-0.20000002,-0.5000002
-0.24999999,-0.49,-0.5,-0.4,-0.75000006,-0.17999999,-0.49,-0.39000002,-0.5,-0.6,-0.95000017,-0.8900001,-0.49,-0.48999998,-0.39,-0.6,-0.45000005,-0.8000001,-0.7800001,-0.76000005
-0.19999999,-0.54,-0.8000001,-0.3,-0.19999999,-0.28,-0.44,-0.34,-0.4,-0.6,-0.29999998,-0.54,-0.44,-0.44,-0.34,-0.6,-0.099999994,-0.6,-0.58000004,-0.45999998
-0.060000025,-0.66,-0.63000005,-0.70000005,-0.30000007,-0.32000002,-0.49,-0.45999998,-0.45000005,-0.42999998,-0.20000002,-0.41000003,-0.49,-0.46,-0.56,-0.7300001,1.4901161e-08,-0.5700002,-0.54,-0.31000006
0.20000003,-0.56,-0.62,-0.4,-0.29999986,-0.05999995,-0.56,-0.17999998,-0.6,-0.52,-0.29999986,-0.4399999,-0.56,-0.66,-0.54,-0.62,0.04000003,-0.46000016,-0.43999994,-0.21999988
-0.099999994,-0.34,-0.5,-0.3,-0.39999998,-0.18,-0.74000007,-0.44,-0.4,-0.6,-0.6,-0.9400001,-0.44,-0.64000005,-0.24000001,-0.70000005,-0.19999999,-0.9000001,-0.68,-0.7600001
-0.3,-0.48,-0.5,-0.4,-0.59999996,-0.16000001,-0.58,-0.38,-0.6,-0.6,-0.59999996,-0.68,-0.48,-0.48,-0.48,-0.6,-0.80000013,-0.70000005,-0.45999998,-0.62
-0.29999998,-0.44,-0.6,-0.5,-0.5,-0.08,-0.64000005,-0.44,-0.4,-0.5,-0.6,-0.64000005,-0.54,-0.44,-0.34,-0.5,-0.29999998,-0.8000001,-0.38,-0.56
0.15,-0.53000003,-0.6,-0.4,-0.35000002,-0.26000002,-0.63000005,-0.53000003,-0.6,-0.6,-0.45000005,-0.63000005,-0.53000003,-0.53000003,-0.33,-0.6,-0.35000005,-0.8000001,-0.7600001,-0.6200001
0.12000005,-0.52,-0.6,-0.5,-0.37999985,-0.43999997,-0.62,-0.32,-0.8000001,-0.8000001,-0.20999992,-0.52,-0.32,-0.62,-0.52,-0.5,-0.4999999,-0.84000015,-0.33999997,-0.53999996
-0.36999997,-0.43,-0.5,-0.3,-0.36999997,-0.16,-0.43,-0.33,-0.5,-0.6,-0.46999997,-0.53000003,-0.32999998,-0.53000003,-0.43,-0.4,-0.35000002,-0.56,-0.36,-0.45999998
-0.29999992,-0.42,-0.70000005,-0.5,-0.39999992,-0.33999997,-0.42,-0.52,-0.4,-0.5,-0.29999992,-0.82000005,-0.42,-0.32,-0.42,-0.70000005,-0.29999992,-0.8000001,-0.43999997,-0.47999993
